+0.603 +0.140 +2.696 
+0.607 +0.140 +2.694 
+0.612 +0.141 +2.691 
+0.617 +0.141 +2.689 
+0.621 +0.141 +2.686 
+0.634 +0.140 +2.678 
+0.639 +0.140 +2.676 
+0.643 +0.141 +2.673 
+0.651 +0.140 +2.668 
+0.656 +0.140 +2.665 
+0.660 +0.140 +2.663 
+0.665 +0.138 +2.659 
+0.669 +0.138 +2.656 
+0.673 +0.133 +2.649 
+0.676 +0.127 +2.642 
+0.679 +0.122 +2.636 
+0.676 +0.116 +2.632 
+0.672 +0.108 +2.628 
+0.665 +0.100 +2.625 
+0.662 +0.095 +2.622 
+0.659 +0.090 +2.619 
+0.657 +0.084 +2.615 
+0.654 +0.079 +2.612 
+0.651 +0.073 +2.608 
+0.648 +0.067 +2.605 
+0.646 +0.061 +2.601 
+0.646 +0.060 +2.600 
+0.648 +0.056 +2.596 
+0.652 +0.056 +2.593 
+0.656 +0.056 +2.591 
+0.660 +0.057 +2.589 
+0.665 +0.057 +2.586 
+0.673 +0.055 +2.580 
+0.676 +0.054 +2.577 
+0.681 +0.054 +2.575 
+0.685 +0.054 +2.572 
+0.689 +0.054 +2.570 
+0.693 +0.053 +2.567 
+0.697 +0.053 +2.564 
+0.705 +0.050 +2.557 
+0.709 +0.050 +2.555 
+0.713 +0.050 +2.552 
+0.716 +0.056 +2.557 
+0.720 +0.063 +2.560 
+0.724 +0.070 +2.564 
+0.728 +0.077 +2.568 
+0.729 +0.088 +2.577 
+0.732 +0.094 +2.581 
+0.735 +0.099 +2.584 
+0.738 +0.105 +2.587 
+0.742 +0.111 +2.591 
+0.745 +0.117 +2.594 
+0.748 +0.124 +2.598 
+0.752 +0.130 +2.601 
+0.755 +0.136 +2.605 
+0.759 +0.143 +2.609 
+0.762 +0.149 +2.612 
+0.766 +0.156 +2.616 
+0.770 +0.163 +2.620 
+0.772 +0.177 +2.631 
+0.775 +0.183 +2.635 
+0.779 +0.190 +2.639 
+0.782 +0.197 +2.643 
+0.787 +0.205 +2.647 
+0.795 +0.210 +2.647 
+0.804 +0.215 +2.647 
+0.809 +0.218 +2.647 
+0.814 +0.218 +2.644 
+0.818 +0.217 +2.641 
+0.823 +0.217 +2.638 
+0.833 +0.216 +2.630 
+0.838 +0.216 +2.628 
+0.843 +0.215 +2.624 
+0.847 +0.214 +2.621 
+0.857 +0.214 +2.615 
+0.861 +0.213 +2.612 
+0.871 +0.211 +2.604 
+0.875 +0.209 +2.601 
+0.878 +0.207 +2.597 
+0.884 +0.208 +2.595 
+0.886 +0.212 +2.597 
+0.892 +0.221 +2.602 
+0.897 +0.229 +2.606 
+0.902 +0.237 +2.610 
+0.907 +0.245 +2.614 
+0.912 +0.253 +2.618 
+0.915 +0.258 +2.622 
+0.919 +0.265 +2.625 
+0.911 +0.266 +2.631 
+0.902 +0.266 +2.636 
+0.898 +0.267 +2.639 
+0.887 +0.275 +2.652 
+0.885 +0.281 +2.659 
+0.883 +0.288 +2.666 
+0.881 +0.295 +2.674 
+0.880 +0.297 +2.676 
+0.872 +0.294 +2.678 
+0.864 +0.291 +2.679 
+0.858 +0.288 +2.681
+0.852 +0.292 +2.688 
+0.846 +0.296 +2.695 
+0.840 +0.300 +2.702 
+0.839 +0.301 +2.703 
+0.831 +0.297 +2.704 
+0.824 +0.293 +2.705 
+0.817 +0.292 +2.707 
+0.811 +0.295 +2.714 
+0.804 +0.298 +2.721 
+0.797 +0.301 +2.727 
+0.797 +0.301 +2.728 
+0.790 +0.298 +2.729 
+0.782 +0.294 +2.730 
+0.767 +0.295 +2.739 
+0.762 +0.294 +2.741 
+0.751 +0.293 +2.746 
+0.744 +0.295 +2.753 
+0.736 +0.298 +2.759 
+0.734 +0.299 +2.762 
+0.726 +0.295 +2.763 
+0.714 +0.291 +2.766 
+0.707 +0.294 +2.772 
+0.700 +0.297 +2.779 
+0.698 +0.298 +2.782 
+0.691 +0.294 +2.782 
+0.685 +0.293 +2.784 
+0.674 +0.290 +2.788 
+0.666 +0.282 +2.785 
+0.662 +0.273 +2.780 
+0.658 +0.263 +2.774 
+0.655 +0.256 +2.769 
+0.652 +0.249 +2.764 
+0.651 +0.244 +2.761 
+0.648 +0.237 +2.757 
+0.645 +0.231 +2.752 
+0.642 +0.223 +2.748 
+0.639 +0.216 +2.743 
+0.630 +0.206 +2.739 
+0.627 +0.198 +2.734 
+0.624 +0.192 +2.730 
+0.621 +0.185 +2.725 
+0.619 +0.178 +2.721 
+0.616 +0.172 +2.717 
+0.608 +0.164 +2.714 
+0.606 +0.158 +2.710 
+0.602 +0.149 +2.704 
+0.600 +0.143 +2.700 
+0.603 +0.140 +2.696 
