-423.9275817871093750 11.8368740081787109 1420.9389648437500000
-416.7528076171875000 12.5985307693481445 1422.2774658203125000
-409.9952697753906250 14.3295841217041016 1424.4093017578125000
-402.7170715332031250 14.9863977432250977 1425.6674804687500000
-396.9750976562500000 15.5543603897094727 1426.7028808593750000
-395.3950805664062500 15.5911588668823242 1426.8851318359375000
-389.2392272949218750 15.3389034271240234 1427.2550048828125000
-381.5841979980468750 15.3259439468383789 1427.9735107421875000
-380.0788574218750000 15.3194131851196289 1428.1113281250000000
-373.9830017089843750 15.4645395278930664 1428.8171386718750000
-372.4646911621093750 15.3105754852294922 1428.8294677734375000
-366.3908996582031250 15.6532354354858398 1429.7028808593750000
-364.9427490234375000 15.5560131072998047 1429.7573242187500000
-357.2330017089843750 15.3427276611328125 1430.3089599609375000
-349.5954895019531250 15.3327903747558594 1431.0283203125000000
-341.8220825195312500 14.9665460586547852 1431.4544677734375000
-334.0486450195312500 14.6003007888793945 1431.8806152343750000
-326.3383789062500000 9.4261026382446289 1428.1685791015625000
-318.6280822753906250 4.2519044876098633 1424.4565429687500000
-317.2696838378906250 3.3403065204620361 1423.8026123046875000
-315.3742980957031250 -5.7460832595825195 1416.1739501953125000
-318.1043395996093750 -12.9117784500122070 1409.7552490234375000
-320.8343811035156250 -20.0774726867675781 1403.3365478515625000
-321.2058105468750000 -21.0523509979248047 1402.4633789062500000
-317.6177062988281250 -34.6954498291015625 1391.0798339843750000
-314.6188049316406250 -46.5780105590820312 1381.1533203125000000
-312.0192260742187500 -57.2597618103027344 1372.2208251953125000
-318.7960510253906250 -68.7543716430664062 1361.6959228515625000
-315.4427795410156250 -81.1081619262695312 1351.3981933593750000
-312.6561889648437500 -91.8683166503906250 1342.4160156250000000
-319.4331970214843750 -102.8144607543945312 1332.3625488281250000
-316.2303161621093750 -114.2708663940429688 1322.8217773437500000
-313.0891418457031250 -125.4919128417968750 1313.4772949218750000
-314.3053283691406250 -132.3839263916015625 1307.4381103515625000
-311.1020507812500000 -137.0203857421875000 1303.7586669921875000
-304.5417175292968750 -139.3067321777343750 1302.4189453125000000
-296.5749206542968750 -138.7030029296875000 1303.6971435546875000
-290.1950988769531250 -137.1808319091796875 1305.6135253906250000
-284.5894775390625000 -136.5414428710937500 1306.6972656250000000
-277.6556701660156250 -136.2649383544921875 1307.5958251953125000
-269.3135681152343750 -137.0796813964843750 1307.6906738281250000
-262.3023071289062500 -137.1496276855468750 1308.2988281250000000
-255.3652648925781250 -136.9556732177734375 1309.1267089843750000
-248.2989807128906250 -137.1584014892578125 1309.6259765625000000
-241.2046966552734375 -137.4492492675781250 1310.0522460937500000
-232.6260833740234375 -141.7221984863281250 1307.1975097656250000
-224.0474700927734375 -145.9951477050781250 1304.3427734375000000
-219.5185699462890625 -148.2509613037109375 1302.8356933593750000
-218.0648345947265625 -156.8725891113281250 1295.5644531250000000
-216.6058349609375000 -165.4704132080078125 1288.3142089843750000
-215.1946258544921875 -173.8334197998046875 1281.2612304687500000
-214.0738830566406250 -181.0062561035156250 1275.2034912109375000
-212.8621215820312500 -188.5043334960937500 1268.8747558593750000
-215.6217498779296875 -195.6622009277343750 1262.4599609375000000
-218.3813934326171875 -202.8200531005859375 1256.0451660156250000
-218.6351470947265625 -203.4782104492187500 1255.4553222656250000
-216.7658691406250000 -213.0958251953125000 1247.3677978515625000
-215.2644500732421875 -221.3204040527343750 1240.4422607421875000
-213.5723114013671875 -230.1826934814453125 1232.9869384765625000
-216.2880401611328125 -237.3521575927734375 1226.5664062500000000
-219.0037689208984375 -244.5216064453125000 1220.1458740234375000
-219.1485137939453125 -244.9037475585937500 1219.8035888671875000
-217.3504180908203125 -253.7236022949218750 1212.3948974609375000
-215.9090576171875000 -261.3033142089843750 1206.0179443359375000
-214.6080017089843750 -268.3756713867187500 1200.0635986328125000
-213.1540832519531250 -275.9066467285156250 1193.7298583984375000
-219.1274414062500000 -288.4181213378906250 1182.4075927734375000
-210.6936340332031250 -300.4156494140625000 1172.9002685546875000
-209.6077880859375000 -301.0720520019531250 1172.4395751953125000
-204.1088409423828125 -301.2061157226562500 1172.8485107421875000
-203.3441467285156250 -301.0209960937500000 1173.0804443359375000
-197.9993591308593750 -300.3962707519531250 1174.1268310546875000
-191.0404205322265625 -299.9737243652343750 1175.1533203125000000
-184.6401519775390625 -300.2752685546875000 1175.5041503906250000
-178.3658752441406250 -300.0516357421875000 1176.2943115234375000
-172.5405883789062500 -300.1550598144531250 1176.7607421875000000
-171.9889068603515625 -300.2136230468750000 1176.7629394531250000
-166.1146087646484375 -300.2520141601562500 1177.2897949218750000
-165.6222076416015625 -300.3059082031250000 1177.2905273437500000
-159.7091064453125000 -300.2107849121093750 1177.9357910156250000
-159.2828826904296875 -300.2238159179687500 1177.9652099609375000
-153.1624603271484375 -300.8965454101562500 1177.9704589843750000
-146.5994415283203125 -301.7546081542968750 1177.8585205078125000
-140.0793762207031250 -302.4391479492187500 1177.8916015625000000
-133.4613952636718750 -303.9515380859375000 1177.2226562500000000
-127.2650604248046875 -301.0400085449218750 1180.3154296875000000
-121.1692810058593750 -297.2948303222656250 1184.1152343750000000
-121.3582916259765625 -294.6929016113281250 1186.3334960937500000
-121.8511810302734375 -289.0743713378906250 1191.1152343750000000
-122.3286743164062500 -283.6026611328125000 1195.7723388671875000
-122.7976913452148438 -278.2098083496093750 1200.3625488281250000
-117.2571487426757812 -267.1226501464843750 1210.4193115234375000
-117.7105178833007812 -261.6229248046875000 1215.1027832031250000
-118.1184921264648438 -256.6540222167968750 1219.3344726562500000
-118.5696716308593750 -251.1775207519531250 1223.9981689453125000
-119.0133590698242188 -245.7876739501953125 1228.5881347656250000
-119.4883880615234375 -240.0286407470703125 1233.4924316406250000
-119.8871688842773438 -235.1635894775390625 1237.6356201171875000
-120.3368301391601562 -229.7000579833984375 1242.2883300781250000
-120.7152175903320312 -225.0729522705078125 1246.2290039062500000
-121.2120742797851562 -219.0527191162109375 1251.3557128906250000
-121.6811752319335938 -213.3572692871093750 1256.2058105468750000
-122.0911636352539062 -208.3560791015625000 1260.4649658203125000
-122.5436935424804688 -202.8534240722656250 1265.1511230468750000
-123.0050964355468750 -197.2453460693359375 1269.9268798828125000
-123.5103759765625000 -191.1194458007812500 1275.1436767578125000
-124.0534286499023438 -184.5471038818359375 1280.7403564453125000
-124.5536651611328125 -178.4776153564453125 1285.9090576171875000
-118.5320053100585938 -165.6834716796875000 1297.4788818359375000
-118.8833160400390625 -161.3320007324218750 1301.1851806640625000
-119.3354034423828125 -155.5818634033203125 1306.0839843750000000
-119.8293609619140625 -149.2539825439453125 1311.4753417968750000
-120.7790832519531250 -137.6548309326171875 1321.3536376953125000
-120.8469543457031250 -136.1992034912109375 1322.5981445312500000
-121.1488952636718750 -133.0516052246093750 1325.2745361328125000
-121.7143859863281250 -125.7472763061523438 1331.4982910156250000
-122.1867523193359375 -119.7330017089843750 1336.6221923828125000
-122.6969757080078125 -113.2000274658203125 1342.1883544921875000
-123.1476058959960938 -107.4916152954101562 1347.0513916015625000
-123.6593551635742188 -100.9445648193359375 1352.6293945312500000
-124.1803665161132812 -94.2738952636718750 1358.3128662109375000
-124.7141494750976562 -87.4316482543945312 1364.1424560546875000
-117.8747558593750000 -77.5641403198242188 1373.2749023437500000
-118.2162704467773438 -73.4143676757812500 1376.8088378906250000
-118.6397552490234375 -67.9234237670898438 1381.4875488281250000
-119.0530319213867188 -62.6040496826171875 1386.0198974609375000
-119.4730987548828125 -57.1781120300292969 1390.6430664062500000
-119.9438018798828125 -50.9342079162597656 1395.9644775390625000
