-533.9042358398437500 78.2595825195312500 2286.8039550781250000
-533.2360839843750000 36.0062942504882812 2254.5666503906250000
-531.9917602539062500 29.0799350738525391 2249.3054199218750000
-531.3609008789062500 -11.8080196380615234 2218.1093750000000000
-530.1409301757812500 -18.5128593444824219 2213.0168457031250000
-529.5454101562500000 -58.1005897521972656 2182.8125000000000000
-528.9658813476562500 -96.6222457885742188 2153.4216308593750000
-527.7867431640625000 -102.9429244995117188 2148.6213378906250000
-527.2395019531250000 -140.2747344970703125 2120.1379394531250000
-526.7065429687500000 -176.6296997070312500 2092.3999023437500000
-525.5656738281250000 -182.5983581542968750 2087.8676757812500000
-525.0623168945312500 -217.8616790771484375 2060.9621582031250000
-523.9420776367187500 -223.6528930664062500 2056.5649414062500000
-523.4667968750000000 -257.8730163574218750 2030.4550781250000000
-523.0034179687500000 -291.2351379394531250 2004.9998779296875000
-521.9177856445312500 -296.7171020507812500 2000.8378906250000000
-521.4802246093750000 -329.1186523437500000 1976.1154785156250000
-521.0533447265625000 -360.7292480468750000 1951.9963378906250000
-520.0003051757812500 -365.9261474609375000 1948.0513916015625000
-519.5972290039062500 -396.6502685546875000 1924.6085205078125000
-518.5618286132812500 -401.7028198242187500 1920.7733154296875000
-518.1813964843750000 -431.5772399902343750 1897.9785156250000000
-517.8098754882812500 -460.7509460449218750 1875.7183837890625000
-516.8041992187500000 -465.5509033203125000 1872.0754394531250000
-516.4536132812500000 -493.9379577636718750 1850.4152832031250000
-516.1110839843750000 -521.6755981445312500 1829.2506103515625000
-526.7260131835937500 -548.7302246093750000 1808.3811035156250000
-527.2544555664062500 -570.8516845703125000 1791.4852294921875000
-525.8365478515625000 -601.1481933593750000 1768.3896484375000000
-524.8736572265625000 -605.4169311523437500 1765.1513671875000000
-523.9142456054687500 -609.6699829101562500 1761.9248046875000000
-522.9583129882812500 -613.9075927734375000 1758.7100830078125000
-517.6339111328125000 -613.9378662109375000 1758.7968750000000000
-512.3089599609375000 -613.9682006835937500 1758.8837890625000000
-506.9835205078125000 -613.9985351562500000 1758.9705810546875000
-501.6575622558593750 -614.0288696289062500 1759.0574951171875000
-496.3310546875000000 -614.0591430664062500 1759.1442871093750000
-491.0040283203125000 -614.0894775390625000 1759.2312011718750000
-485.6764526367187500 -614.1198120117187500 1759.3181152343750000
-480.3483886718750000 -614.1501464843750000 1759.4050292968750000
-475.0197753906250000 -614.1804809570312500 1759.4919433593750000
-469.6906433105468750 -614.2108154296875000 1759.5788574218750000
-464.3609619140625000 -614.2411499023437500 1759.6657714843750000
-459.0307922363281250 -614.2714843750000000 1759.7526855468750000
-453.7000732421875000 -614.3018798828125000 1759.8395996093750000
-448.3688354492187500 -614.3322143554687500 1759.9265136718750000
-443.0370483398437500 -614.3625488281250000 1760.0135498046875000
-437.7047729492187500 -614.3929443359375000 1760.1004638671875000
-432.3719482421875000 -614.4232788085937500 1760.1873779296875000
-427.0385742187500000 -614.4536132812500000 1760.2744140625000000
-421.7047119140625000 -614.4840087890625000 1760.3614501953125000
-416.3703002929687500 -614.5143432617187500 1760.4483642578125000
-411.0353698730468750 -614.5447387695312500 1760.5354003906250000
-405.6999206542968750 -614.5751342773437500 1760.6224365234375000
-400.3639221191406250 -614.6054687500000000 1760.7094726562500000
-395.0274047851562500 -614.6358642578125000 1760.7965087890625000
-389.6903686523437500 -614.6662597656250000 1760.8835449218750000
-384.3528137207031250 -614.6966552734375000 1760.9705810546875000
-379.0147094726562500 -614.7270507812500000 1761.0576171875000000
-373.6760864257812500 -614.7574462890625000 1761.1446533203125000
-368.3369445800781250 -614.7878417968750000 1761.2318115234375000
-362.9972534179687500 -614.8182373046875000 1761.3188476562500000
-357.6570434570312500 -614.8486328125000000 1761.4060058593750000
-352.3163146972656250 -614.8790283203125000 1761.4930419921875000
-346.9750366210937500 -614.9094238281250000 1761.5802001953125000
-341.6332397460937500 -614.9398193359375000 1761.6672363281250000
-336.2909240722656250 -614.9702758789062500 1761.7543945312500000
-330.9480590820312500 -615.0006713867187500 1761.8415527343750000
-325.6047058105468750 -615.0310668945312500 1761.9287109375000000
-320.2608032226562500 -615.0615234375000000 1762.0158691406250000
-314.9163513183593750 -615.0919189453125000 1762.1030273437500000
-309.5713806152343750 -615.1223754882812500 1762.1901855468750000
-304.2258911132812500 -615.1527709960937500 1762.2773437500000000
-298.8798828125000000 -615.1832275390625000 1762.3645019531250000
-293.5333251953125000 -615.2136840820312500 1762.4517822265625000
-288.1862487792968750 -615.2440795898437500 1762.5389404296875000
-282.8386230468750000 -615.2745361328125000 1762.6260986328125000
-277.4904785156250000 -615.3049926757812500 1762.7133789062500000
